DEPTH,GR ,PEFZ,RT_HRLT ,RHOZ,TNPH,DTCO,DTSM_fast,DTSM_slow
ft,GAPI,PE,ohms,g/cc,V/V,ft/s,ft/s,ft/s
11830,128.6969,4.0179,1.631068064,2.4572,0.185,88.9224,143.9088,143.9603
11830.5,141.5468,3.963,1.777560715,2.4633,0.2006,87.2419,143.7301,144.2022
11831,145.1152,4.0191,1.871854494,2.4791,0.1961,86.136,140.0527,141
11831.5,134.9103,4.1582,1.839004842,2.4984,0.1884,82.3822,133.8816,135.1378
11832,120.3823,4.4409,1.913908751,2.5209,0.1273,76.864,124.9505,126.7839
11832.5,98.505,4.8311,2.091875088,2.5589,0.0632,67.4655,114.6508,115.2944
11833,69.0675,5.2278,2.380300444,2.607,0.0357,57.2629,104.5126,105.1265
11833.5,40.8445,5.5459,2.529140086,2.6479,0.0253,53.2471,98.9242,100.559
11834,25.6039,5.7395,2.705048218,2.6708,0.0243,52.9396,96.602,97.0943
11834.5,19.5393,5.7885,2.662168585,2.6701,0.019,53.7021,96.3977,97.1366
11835,20.3546,5.4873,2.106038851,2.6535,0.0208,54.8574,100.1877,101.2443
11835.5,27.8505,4.9769,1.687127209,2.6298,0.033,61.2104,106.8649,108.4657
11836,50.524,4.4026,1.509819911,2.5857,0.0579,72.4121,114.2436,115.6202
11836.5,77.061,4.204,1.709178342,2.5417,0.0968,77.4126,119.5707,121.1419
11837,88.8979,4.4338,2.072334101,2.5276,0.0862,72.313,117.4425,118.2566
11837.5,72.0045,4.9953,2.47058438,2.5804,0.0346,60.8846,111.5513,111.5961
11838,45.8414,5.5664,2.147271515,2.6476,0.0119,51.9104,106.26,107.2666
11838.5,33.1242,5.788,1.581157335,2.6726,0.0139,54.6733,106.1846,107.5488
11839,46.2992,5.5872,1.206189614,2.642,0.0419,64.3061,110.9015,112.8026
11839.5,73.7604,5.0938,1.228975187,2.5876,0.0902,75.3281,117.3947,118.9473
11840,94.8572,4.6957,1.536502258,2.5482,0.1457,79.151,123.0782,124.6675
11840.5,92.3061,4.5538,1.781581838,2.5453,0.1063,71.8626,122.7118,123.1705
11841,72.2817,4.6303,1.949552568,2.5655,0.0717,68.0262,117.1027,118.431
11841.5,58.9909,4.7864,2.013639717,2.5801,0.0621,64.2121,110.9395,112.3662
11842,55.9439,5.1185,1.924482633,2.5659,0.0733,65.6466,110.3046,110.8859
11842.5,55.9448,5.6803,1.762020623,2.5522,0.0773,66.7935,110.6611,111.1734
11843,53.4077,6.3099,1.684962085,2.5498,0.0782,66.3813,111.2073,111.8903
11843.5,55.6168,6.6234,1.75575598,2.5709,0.0814,65.2039,112.5407,113.665
11844,56.7284,6.3916,1.615574587,2.5962,0.0793,61.7785,113.0754,114.0125
11844.5,54.3189,5.8688,1.249777845,2.582,0.0717,65.596,116.3227,116.867
11845,58.0039,5.319,1.386579218,2.5314,0.0817,76.2506,119.498,119.782
11845.5,70.1884,5.0803,1.688149015,2.4787,0.1068,79.0579,119.8642,120.265
11846,74.4668,5.1534,1.959138167,2.491,0.0912,73.1115,116.6759,117.4056
11846.5,63.6068,5.4849,2.485961074,2.5592,0.0545,61.7523,112.2562,113.0171
11847,43.4102,5.8465,2.644692986,2.6288,0.0368,55.8383,107.8653,108.4669
11847.5,35.6096,5.9638,2.014246183,2.6645,0.0385,54.7317,106.2856,107.3629
11848,35.3925,5.847,1.692117079,2.6452,0.0508,63.5318,109.438,110.5025
11848.5,46.522,5.4876,1.581135005,2.6122,0.074,70.614,114.5838,115.5486
11849,62.9596,5.1163,1.590311288,2.5617,0.1116,78.6597,119.98,120.657
11849.5,78.3072,4.8553,1.84404198,2.5453,0.1163,78.6222,121.6496,122.062
11850,76.7729,4.8788,1.991093108,2.5469,0.0826,67.7438,120.1547,120.4656
11850.5,63.2037,5.1169,1.910240413,2.5715,0.0623,62.4462,116.4978,116.5383
11851,50.0285,5.4498,1.899095654,2.5835,0.0656,60.6095,112.0024,112.0269
11851.5,47.2311,5.7702,2.128009392,2.5988,0.0654,61.1371,109.3978,109.5813
11852,46.0927,6.0158,1.840771336,2.6233,0.0566,59.6091,108.022,108.324
11852.5,39.5045,6.0356,1.592257944,2.6432,0.05,56.5836,110.0953,110.1928
11853,36.7423,5.8711,1.308457694,2.606,0.0607,63.0523,113.8163,114.5556
11853.5,50.0891,5.4686,1.286987673,2.5484,0.0945,72.9026,118.908,119.3144
11854,70.6126,5.0749,1.289660957,2.5139,0.134,80.5025,123.8025,124.8991
11854.5,85.1252,4.8017,1.247835104,2.5389,0.1356,80.513,124.9614,125.7841
11855,80.3674,4.7438,1.397408802,2.5811,0.1075,70.7475,123.1784,125.5393
11855.5,69.986,4.7867,1.536972214,2.5917,0.0964,70.4639,120.2203,121.2548
11856,65.4513,4.8487,1.550849378,2.5696,0.0985,71.9811,116.9028,117.1332
11856.5,71.5413,4.9973,1.702588456,2.5387,0.108,70.4352,115.0991,116.0174
11857,73.3815,5.314,1.815590033,2.5249,0.0974,70.2841,115.4007,116.4836
11857.5,69.8266,5.6619,1.915695667,2.5467,0.0882,66.1133,112.7178,113.4895
11858,58.7977,5.9953,2.120534119,2.589,0.0684,62.1424,108.6324,109.1626
11858.5,48.7773,6.2558,2.147202515,2.6275,0.0509,57.9785,105.227,105.5489
11859,38.7715,6.3559,2.020157348,2.6457,0.0404,53.8296,103.7057,104.7287
11859.5,32.3848,6.0845,1.701400711,2.6261,0.046,60.4699,108.2935,110.1223
11860,41.6366,5.5262,1.439758567,2.5931,0.0745,65.5845,116.3667,117.3739
11860.5,64.423,4.9314,1.405504645,2.5452,0.1158,78.7193,125.5757,125.8582
11861,86.4504,4.6404,1.377979578,2.5193,0.159,86.1452,133.0074,133.6128
11861.5,94.5218,4.6781,1.389760041,2.5046,0.1669,86.3782,134.5997,135.1853
11862,92.9199,4.9555,1.565356363,2.541,0.1417,84.2993,131.3373,132.447
11862.5,86.4066,5.4278,1.80707519,2.5856,0.0976,76.5545,123.7274,124.6522
11863,73.9167,5.9498,2.083939203,2.6419,0.0512,62.9091,114.967,115.9038
11863.5,53.2564,6.3961,2.360897351,2.6661,0.0285,55.4137,107.5721,108.647
11864,34.5421,6.6449,2.519408717,2.6806,0.0222,50.5915,103.0903,103.6017
11864.5,25.6496,6.7328,2.48335133,2.6847,0.0223,51.5797,102.4245,102.478
11865,24.4631,6.7072,2.280341128,2.6782,0.0255,54.6604,103.856,104.1993
11865.5,30.8518,6.5747,2.040151595,2.6613,0.0309,59.6696,105.4346,105.8623
11866,43.1162,6.4396,2.176793958,2.6494,0.0377,62.1641,105.8797,106.4349
11866.5,49.6205,6.3784,2.297851955,2.6547,0.0368,60.4973,105.4436,105.7271
11867,45.7558,6.408,2.379287203,2.6672,0.031,57.8509,104.1921,104.5832
11867.5,36.503,6.4265,2.549135861,2.6622,0.0259,57.3223,102.5843,103.45
11868,29.5812,6.4122,2.591942664,2.6647,0.0242,58.288,100.8323,102.3673
11868.5,25.6927,6.3648,2.589028009,2.6718,0.0218,56.6409,99.5443,100.8783
11869,22.4237,6.3071,2.219160765,2.6842,0.0223,54.0827,100.9665,101.227
11869.5,25.8555,6.143,1.912180007,2.6676,0.0344,55.0421,104.1012,105.2859
11870,40.0972,5.8946,1.658807097,2.6321,0.059,60.9183,108.9558,109.595
11870.5,58.346,5.7042,1.756816482,2.6034,0.0843,68.1182,113.205,113.5871
11871,67.9875,5.7318,2.067997627,2.6034,0.0867,69.293,113.1006,114.507
11871.5,64.4039,5.9467,2.405178792,2.6352,0.0564,64.629,110.5578,112.0824
11872,48.4746,6.176,2.51461495,2.6713,0.0305,56.5138,108.0396,109.4535
11872.5,34.6601,6.2574,2.649383738,2.6876,0.0178,51.8552,103.8198,105.2068
11873,27.1585,6.2026,2.327537112,2.6811,0.0189,52.7382,101.2322,102.5778
11873.5,31.8776,5.9669,1.940818593,2.6605,0.0263,55.4252,101.2655,102.5132
11874,41.5905,5.661,1.622881122,2.6373,0.043,60.912,103.7629,105.3472
11874.5,54.2908,5.3808,1.352615439,2.6004,0.0743,68.2972,108.8618,110.737
11875,68.958,5.2395,1.244545286,2.5757,0.1341,75.6004,112.7516,114.588
11875.5,84.225,5.2535,1.433079373,2.5782,0.1567,77.4191,118.2458,119.8037
11876,89.8036,5.4358,1.773853631,2.6055,0.1309,71.8674,121.6433,121.8133
11876.5,79.2586,5.6205,2.086669422,2.6415,0.087,63.87,115.5272,116.2945
11877,60.9381,5.7964,2.178636569,2.6614,0.0557,58.0885,109.2731,110.2119
11877.5,45.7985,5.8584,2.014837114,2.6745,0.0355,54.8177,104.0458,105.1772
11878,38.5522,5.8703,1.859427851,2.6768,0.0312,55.5065,100.479,101.7229
11878.5,33.5876,5.8212,1.786069286,2.6732,0.0333,54.9724,101.0183,102.4241
11879,34.6101,5.5965,1.57833934,2.6533,0.0412,57.4767,104.734,106.4757
11879.5,46.676,5.2719,1.368934589,2.6044,0.0589,63.3948,111.13,111.4583
11880,69.6059,5.0882,1.544201911,2.5462,0.0909,67.9109,114.9825,116.1646
11880.5,83.8908,5.1586,1.863280559,2.5442,0.1096,68.0404,115.1079,116.3745
11881,79.8417,5.4971,2.199271536,2.5713,0.0672,62.5431,112.1262,112.1853
11881.5,59.3064,5.7098,2.705861062,2.5797,0.0439,58.1274,106.9367,107.6172
11882,42.474,5.8774,2.725896203,2.5416,0.0367,61.3484,103.0892,104.1697
11882.5,35.6479,6.1337,2.505073563,2.5143,0.0444,63.7688,100.9547,101.2968
11883,38.1559,6.5421,2.414554219,2.5418,0.0446,62.0717,99.8952,100.4203
11883.5,40.3433,6.8148,2.463751037,2.5911,0.0394,58.6207,100.4069,101.5822
11884,41.3057,6.8574,2.490878237,2.6269,0.0349,54.184,100.6879,101.829
11884.5,41.7181,6.8161,2.590616384,2.6596,0.0312,52.5315,100.6916,101.5378
11885,44.313,6.9137,2.595761788,2.6887,0.0281,54.2862,101.4873,102.9833
11885.5,42.3793,6.9219,2.429232753,2.7214,0.0241,53.2178,103.0388,103.0439
11886,37.3184,6.7846,2.268035936,2.724,0.0187,53.4721,101.6943,103.7041
11886.5,30.2522,6.4874,2.082469046,2.7111,0.0142,52.8638,101.0446,102.1014
11887,26.9748,6.1876,2.053369285,2.6835,0.0154,50.8438,101.921,102.4403
11887.5,27.2657,5.821,1.678952184,2.6577,0.0297,50.2551,106.3363,107.6674
11888,38.0809,5.3767,1.305063823,2.6355,0.0608,59.9765,113.9794,115.2422
11888.5,61.3003,4.8455,1.104243264,2.5955,0.1136,71.3449,122.9246,123.7994
11889,89.9825,4.3942,1.198971974,2.5514,0.1234,81.684,131.4518,132.5093
11889.5,108.4177,4.0948,1.295929118,2.503,0.1505,88.6443,135.9346,136.8904
11890,124.4939,4.1202,1.444393654,2.4654,0.1982,91.2301,137.2356,138.8751
11890.5,134.1824,4.4432,1.553895158,2.4548,0.2155,89.0665,134.2602,135.1634
11891,125.3582,5.0005,1.821706003,2.494,0.0631,73.4423,127.3986,134.4373
11891.5,90.5113,5.629,2.161087567,2.5888,0.0141,59.4363,118.4499,120.0749
11892,50.3369,6.1191,2.186409876,2.6629,-0.0023,49.426,106.6175,107.4136
11892.5,29.7428,6.4403,2.169124901,2.6884,0.0017,48.2649,99.765,100.7286
11893,28.8381,6.6807,2.213761,2.6766,0.0117,50.9909,98.0317,99.683
11893.5,31.672,7.1104,2.330263368,2.643,0.0171,53.0756,97.5303,99.1287
11894,33.4058,7.7498,2.480205063,2.608,0.0225,52.639,97.9235,99.5989
11894.5,30.6923,8.2035,2.654813073,2.5821,0.0262,58.2703,100.3305,101.9125
11895,29.4529,8.0533,2.585966585,2.6001,0.0273,59.5919,103.5488,104.9822
11895.5,30.9843,7.4463,2.332799481,2.6423,0.0283,59.127,105.4289,105.6206
11896,32.6271,6.8259,2.110395413,2.6683,0.0275,57.1573,106.0575,106.4966
11896.5,32.0903,6.4871,2.057769531,2.6718,0.0269,55.4345,105.0557,106.1552
11897,26.7487,6.3314,2.137994951,2.6642,0.0246,52.6128,103.5334,104.7748
11897.5,23.0087,6.1912,2.190122906,2.6606,0.0245,53.2418,104.9919,105.6399
11898,24.2557,5.93,1.716840557,2.6586,0.0273,56.96,108.0742,108.4524
11898.5,42.2144,5.5086,1.41017876,2.6362,0.0397,61.2301,111.3308,111.6743
11899,64.9349,5.0636,1.23982282,2.6019,0.0667,68.9487,115.3418,117.2475
11899.5,86.0605,4.7627,1.272188903,2.5742,0.1088,74.3989,120.4435,122.8582
11900,85.5549,4.586,1.254762875,2.5607,0.1438,75.7069,123.9821,126.2612
11900.5,81.2509,4.4813,1.272320924,2.5505,0.142,76.1001,127.4876,129.675
11901,77.1385,4.4621,1.294495766,2.529,0.1505,78.6901,130.3742,132.2915
11901.5,87.5246,4.6254,1.249183677,2.5156,0.1546,79.6002,130.026,131.594
11902,89.3318,4.9484,1.258399002,2.5403,0.1422,75.765,126.48,127.0993
11902.5,82.4233,5.3869,1.436388803,2.5994,0.1002,66.8484,119.072,119.6547
11903,61.9846,5.7441,1.5884036,2.6502,0.0661,59.8438,110.0942,111.6593
11903.5,47.551,5.9801,1.747132107,2.6631,0.05,54.7681,104.9908,107.0286
11904,41.4422,6.0639,1.629217692,2.6453,0.0432,52.647,104.1245,105.7521
11904.5,43.6122,6.1594,1.286317671,2.6293,0.0497,57.385,105.326,106.2169
11905,52.0696,6.3187,1.455127593,2.6287,0.0593,59.6879,106.4573,106.6002
11905.5,52.6429,6.4233,1.764404357,2.6467,0.0608,59.1874,106.4402,107.4895
11906,47.1299,6.4621,1.848316861,2.6655,0.0492,57.008,105.0464,106.6827
11906.5,35.9355,6.286,1.820334224,2.6795,0.042,56.4681,103.7214,104.5435
11907,34.0347,6.0722,1.633721384,2.6733,0.0413,57.1261,104.1123,104.3848
11907.5,47.3066,5.7895,1.460631925,2.6478,0.0546,59.0155,106.755,106.9319
11908,59.8151,5.4843,1.215701791,2.6131,0.0737,64.4866,111.6542,112.0556
11908.5,77.1734,5.2252,1.220648004,2.5699,0.1203,70.5212,117.6532,118.3467
11909,85.9091,5.1079,1.234864378,2.5517,0.1362,76.3245,121.1523,122.8682
11909.5,76.7919,5.2463,1.210635495,2.5599,0.0995,73.2837,120.6811,122.5328
11910,61.376,5.4487,1.407909369,2.5977,0.0731,66.9324,117.7971,118.2505
11910.5,45.991,5.6472,1.645984817,2.6343,0.0548,62.3451,113.378,113.4362
11911,47.9665,5.6518,1.693074402,2.6488,0.0563,61.6262,111.2339,111.9579
11911.5,50.1294,5.5701,1.550347737,2.6319,0.0677,64.0658,111.6218,112.7484
11912,54.9379,5.3951,1.248965611,2.5979,0.0636,70.0175,113.5623,114.7356
11912.5,64.4316,5.3059,1.184831064,2.5835,0.0535,71.3707,113.9721,114.9473
11913,66.3682,5.4162,1.555735135,2.6142,0.037,68.1857,111.9122,112.9932
11913.5,57.4374,5.7326,2.02108216,2.6578,0.0312,62.0415,107.9159,108.5352
11914,41.0722,6.0993,2.266989991,2.6894,0.0271,53.659,103.6234,103.6926
11914.5,29.3571,6.2829,2.053289006,2.6933,0.0194,53.6817,102.1894,102.6984
11915,29.0051,6.1814,1.827610007,2.6858,0.024,55.6968,103.0853,103.6252
11915.5,37.8275,5.9202,1.593293822,2.6605,0.0389,59.8787,106.529,106.8395
11916,53.7102,5.6749,1.6578703,2.6227,0.0621,62.2757,110.1148,110.3275
11916.5,68.2178,5.5893,1.667722692,2.5969,0.088,66.438,112.6521,113.395
11917,91.8198,5.6748,1.679914887,2.5901,0.0961,70.7446,114.3874,115.4133
11917.5,109.1183,5.835,1.802564188,2.5985,0.0924,69.9323,114.8696,116.0273
11918,118.213,6.002,1.900284523,2.6151,0.0815,69.1134,113.8722,115.2059
11918.5,110.2431,6.0511,1.929755705,2.6296,0.0696,64.3064,110.7207,112.6223
11919,96,5.9706,1.879128465,2.635,0.065,61.5123,109.0863,111.1971
11919.5,82.2302,5.8034,1.692835115,2.6173,0.0865,63.2893,110.6955,112.2409
11920,76.2673,5.5686,1.359884219,2.5886,0.1273,68.6679,115.2647,116.1097
11920.5,96.1392,5.2038,1.356166837,2.5626,0.1771,73.2856,120.9935,121.6587
11921,123.3951,4.7571,1.222277013,2.5447,0.1537,77.2798,126.7365,126.8592
11921.5,131.215,4.444,1.253537415,2.5322,0.1337,78.2812,129.3199,129.4141
11922,116.6248,4.4122,1.245442336,2.5196,0.1318,78.0302,130.7411,130.9841
11922.5,97.0258,4.5708,1.406837102,2.5137,0.1311,79.389,130.4924,130.8283
11923,92.5648,4.7839,1.533256902,2.521,0.1271,77.8753,127.8347,128.2217
11923.5,86.2735,4.9175,1.492352855,2.5432,0.1103,74.2437,125.8957,126.5759
11924,75.4222,5.0053,1.302431805,2.5442,0.1014,72.1562,124.4801,125.4925
11924.5,71.0567,4.903,1.04105894,2.5299,0.1144,73.3965,126.5777,127.6488
11925,83.4904,4.7289,1.096125838,2.502,0.1417,79.5825,132.2352,132.9792
11925.5,104.6634,4.5835,1.209709331,2.504,0.1606,84.7731,135.3978,136.9427
11926,112.1916,4.7478,1.3026363,2.5207,0.1459,83.9377,132.428,135.0229
11926.5,101.8055,5.2128,1.448637693,2.5501,0.1142,74.7312,124.1261,125.2654
11927,76.6729,5.6455,1.717745375,2.5945,0.0696,64.9581,113.8384,114.6928
11927.5,52.9806,5.8189,1.749036166,2.6374,0.0511,56.4127,106.9795,108.6632
11928,37.3251,5.6858,1.405553979,2.6433,0.0511,56.835,109.5986,110.7354
11928.5,40.457,5.4114,1.139866498,2.6078,0.0737,63.5261,116.3471,117.2271
11929,59.1552,5.1521,1.068765647,2.5755,0.1215,74.4057,122.8003,122.905
11929.5,80.5518,5.0521,1.198206892,2.5676,0.1218,76.484,124.3348,125.9491
11930,81.4863,4.9702,1.241396793,2.5762,0.1052,74.1188,123.6573,126.7762
11930.5,77.7494,4.8126,1.099431662,2.5654,0.1005,75.0234,123.0401,127.3423
11931,79.8723,4.5404,0.865934028,2.5436,0.1212,79.116,123.8151,128.5269
11931.5,87.731,4.3583,0.962553386,2.5284,0.1441,83.034,126.6313,131.6891
11932,93.5912,4.407,0.862469019,2.5274,0.1602,84.9134,131.0874,135.785
11932.5,95.4375,4.6805,0.711356847,2.5298,0.159,85.6311,136.3414,139.1135
11933,97.7067,5.0972,0.747261605,2.5223,0.1699,87.7347,141.453,141.9276
11933.5,101.5146,5.4255,0.795255922,2.519,0.1793,89.2927,142.9052,143.9738
11934,101.9589,5.4957,0.807461489,2.5311,0.1714,85.5696,140.1377,142.356
11934.5,94.2043,5.346,1.054299667,2.5568,0.1458,79.6226,130.8328,131.5886
11935,83.0215,5.1924,1.328248684,2.5782,0.1217,74.3537,123.1115,124.6596
11935.5,71.7518,5.1595,1.623325285,2.606,0.0943,69.0386,117.3346,118.0937
11936,61.0913,5.2084,1.656227225,2.614,0.0761,64.3564,115.7515,115.9967
11936.5,47.1629,5.1236,1.253185539,2.6237,0.0728,67.3928,118.6714,118.7298
11937,59.8492,4.8293,0.922230537,2.5912,0.1118,75.7717,124.7921,125.9807
11937.5,81.7244,4.5651,0.777443715,2.5626,0.1329,80.6984,131.4556,132.1849
11938,91.1805,4.502,0.852742016,2.5375,0.1514,79.7228,134.6139,134.953
11938.5,90.1618,4.5506,0.997713948,2.546,0.1489,77.2388,135.7902,136.0683
11939,94.2978,4.4828,0.951948599,2.5496,0.1872,81.5301,139.8706,140.0155
11939.5,115.4322,4.3057,0.720129936,2.5276,0.2243,88.2102,144.8844,145.4293
11940,128.3616,4.2191,0.561697771,2.5121,0.2382,87.9373,146.3217,147.1962
11940.5,125.6922,4.3032,0.814745749,2.5204,0.1999,83.6972,140.9269,142.4611
11941,107.4681,4.5575,0.972401559,2.5545,0.1662,77.5465,129.4779,131.7227
11941.5,85.8415,4.88,1.156595789,2.6119,0.1452,70.1498,119.4549,121.5327
11942,63.7815,5.26,1.426317005,2.6639,0.1213,63.3781,112.3906,113.7835
11942.5,51.4546,5.5502,1.456028337,2.7061,0.1008,58.8625,110.3225,111.4116
11943,42.1804,5.6068,1.300240382,2.706,0.0856,58.5286,109.6635,110.2679
11943.5,37.5108,5.4743,1.045305372,2.6644,0.0991,61.3077,113.147,113.4918
11944,38.9977,5.1809,0.964702894,2.619,0.1276,66.131,118.4911,119.079
11944.5,53.9716,4.9684,0.979486003,2.5833,0.1651,72.5744,123.4659,124.7512
11945,70.6654,4.7819,1.010112033,2.581,0.1532,75.469,126.4029,128.0554
11945.5,77.6402,4.6836,1.045372665,2.5828,0.141,74.7398,127.3068,128.8948
11946,76.7647,4.6054,1.086437427,2.5807,0.136,74.5609,127.1519,128.6678
11946.5,76.5229,4.5344,1.141645084,2.575,0.1362,75.0324,127.0627,128.3624
11947,81.7131,4.4737,1.222097876,2.5685,0.1406,75.7902,127.4936,128.3343
11947.5,83.948,4.4217,1.326513025,2.5641,0.1474,76.7014,128.2384,128.541
11948,84.9725,4.4044,1.305618529,2.5606,0.1491,77.2812,128.8279,128.886
11948.5,84.8712,4.4622,1.335807603,2.557,0.1446,77.6818,128.7423,128.8782
11949,85.8654,4.5891,1.353746825,2.5659,0.1362,78.1013,127.3684,127.5882
11949.5,84.5398,4.7535,1.342900339,2.5904,0.1234,77.967,123.6887,124.6628
11950,82.3416,4.8999,1.308259767,2.6217,0.1133,74.0134,118.9223,120.3889
11950.5,73.5791,4.9071,1.372480991,2.6383,0.0994,64.7948,115.831,116.8192
11951,62.5703,4.6793,1.324446468,2.5958,0.0924,62.0185,116.9242,117.2319
11951.5,57.682,4.269,1.041235916,2.5277,0.1132,67.4222,119.2715,119.4299
11952,68.6997,3.8439,0.939005433,2.461,0.1621,82.7596,129.4519,129.5347
11952.5,85.8188,3.5755,1.051323118,2.4409,0.2283,92.1507,143.1227,143.1572
11953,100.2055,3.4785,1.265462413,2.4418,0.2279,90.3296,152.6205,152.7687
11953.5,103.0284,3.5112,1.202441997,2.4482,0.21,88.9636,153.2171,153.3104
11954,103.5988,3.6156,1.010302077,2.4586,0.2129,89.0867,152.8419,152.8812
11954.5,102.8461,3.7278,0.81241731,2.4719,0.2168,90.8938,152.5581,152.821
11955,103.4244,3.8257,1.021126425,2.4834,0.2203,90.3537,151.9286,152.2845
11955.5,105.841,3.8764,1.128502014,2.4922,0.2084,88.5023,150.1735,151.158
11956,104.4305,3.918,1.021084228,2.5098,0.2022,86.4043,146.2961,148.3963
11956.5,93.1276,4.0578,0.991955122,2.5248,0.1982,81.2192,140.8243,144.0035
11957,76.8885,4.2157,1.183479394,2.537,0.1684,76.5864,134.6793,135.3714
11957.5,66.4659,4.282,1.310057439,2.5422,0.1487,74.1603,129.4258,130.5509
11958,64.0809,4.2515,1.337357415,2.543,0.1357,73.5474,126.3656,128.0564
11958.5,65.0487,4.1819,1.337879575,2.5486,0.1385,76.3185,125.2489,125.7846
11959,65.0956,4.2792,1.386795647,2.5478,0.1359,78.387,125.47,125.504
11959.5,65.4182,4.4605,1.519665529,2.5708,0.1339,75.3043,126.2827,126.3388
11960,64.2501,4.7896,1.466778677,2.5941,0.1269,72.6241,126.1303,126.4946
11960.5,62.3131,4.9319,1.205370577,2.6157,0.1193,74.5153,126.9103,127.6159
11961,62.3743,4.8024,0.964766718,2.5908,0.1279,77.4285,129.1923,130.7905
11961.5,67.0034,4.4837,0.874384279,2.5571,0.1452,79.8981,134.7891,135.5828
11962,76.3539,4.2358,0.832164854,2.524,0.1822,82.9636,140.39,140.9004
11962.5,85.2102,4.1383,0.92703928,2.5137,0.1946,86.1005,144.5102,145.4556
11963,89.273,4.0961,0.990096861,2.5085,0.1854,87.743,144.2773,144.6202
11963.5,88.3318,4.1291,1.192886785,2.5175,0.1605,79.8031,136.7312,137.3874
11964,83.8051,4.2589,1.464433804,2.5459,0.1425,73.5093,130.2121,131.7142
11964.5,77.1862,4.3783,1.502604762,2.5651,0.1292,73.1341,128.3394,129.3516
11965,71.7744,4.2851,1.296311908,2.5579,0.1456,77.8412,133.4817,134.1094
11965.5,74.9038,4.0133,1.177534769,2.5253,0.1766,86.7373,141.2619,142.3737
11966,83.6082,3.77,0.93412222,2.4912,0.2467,91.7878,148.4443,149.7769
11966.5,95.7002,3.6913,0.707086477,2.4701,0.255,91.5899,152.5081,153.9306
11967,101.2844,3.7,0.835434992,2.461,0.2253,89.7234,152.5785,154.1755
11967.5,106.0367,3.7034,1.060328344,2.457,0.2199,88.6732,149.3585,150.1521
11968,98.5344,3.6962,1.124494443,2.4631,0.2151,88.779,144.023,145.5026
11968.5,93.8816,3.7257,1.044039328,2.4756,0.1979,87.4278,140.5372,141.0831
11969,89.9197,3.7974,0.982933796,2.492,0.1883,85.3041,139.9083,143.1666
11969.5,88.4066,3.8609,0.827028231,2.5055,0.1784,82.5795,140.8317,142.6279
11970,88.156,3.9022,0.775969821,2.5155,0.1792,81.1614,141.934,142.6052
11970.5,87.7022,3.9533,0.793012707,2.5175,0.1774,81.5996,141.7844,141.8943
11971,89.0153,4.0169,0.807473262,2.5159,0.1743,81.214,139.5246,139.5723
11971.5,82.9806,4.0948,0.844848249,2.517,0.1686,80.183,135.4625,136.2594
11972,78.025,4.1788,0.948293274,2.5269,0.1659,80.0066,133.9866,134.8717
11972.5,74.1091,4.2888,0.862809137,2.5332,0.1568,81.6298,136.6982,137.8447
11973,79.6081,4.3554,0.692588909,2.5243,0.1624,86.6413,141.0855,142.8497
11973.5,86.4246,4.3633,0.754678671,2.5,0.1756,90.6786,144.5565,147.0603
11974,93.9876,4.3681,0.95001879,2.5206,0.1974,89.7835,142.1134,144.7224
11974.5,94.1024,4.6553,1.140206886,2.5924,0.1731,79.9768,133.0557,135.2265
11975,82.9305,5.1116,1.411940931,2.6783,0.1089,64.1428,122.4883,123.675
11975.5,68.3143,5.4528,1.479193966,2.682,0.0766,58.6556,113.9015,114.5155
11976,55.4549,5.1917,1.398099279,2.6407,0.0691,58.2157,112.108,113.5505
11976.5,47.8377,4.6191,1.246180129,2.5962,0.0838,61.9969,118.234,120.3686
11977,48.9484,4.0717,1.371788747,2.5565,0.1089,69.1729,128.771,130.6724
11977.5,66.6836,3.8633,1.215364689,2.5195,0.1667,79.2043,141.0001,141.8083
11978,92.8093,3.8362,1.002586756,2.4845,0.2392,89.5025,149.4968,150.1516
11978.5,101.0386,3.911,0.878132997,2.4803,0.2465,91.3773,151.1615,152.3653
11979,102.8518,4.0298,0.972931453,2.4801,0.2309,89.444,151.2747,152.6656
11979.5,100.1324,4.1192,0.989880339,2.4942,0.2036,86.7693,148.8783,149.708
11980,93.5144,4.208,0.787348734,2.5154,0.1709,85.9342,146.1346,146.5046
11980.5,88.0887,4.2518,0.59008746,2.5361,0.1684,85.6944,144.3189,144.6782
11981,86.2619,4.2987,0.781554189,2.5317,0.1574,84.108,142.7596,143.464
11981.5,85.3765,4.2543,1.039727729,2.5207,0.1527,81.0711,142.1076,142.642
11982,82.4592,4.1914,1.095867847,2.5031,0.1596,80.088,143.9749,144.2999
11982.5,81.1782,4.1036,0.779516262,2.5014,0.1925,83.645,148.2309,148.9107
11983,86.6926,4.0947,0.634231134,2.5012,0.2147,89.0343,151.7478,152.2918
11983.5,94.7933,4.1099,0.488257328,2.5085,0.2335,92.9517,159.4539,159.677
11984,101.0392,4.1501,0.356397814,2.5151,0.2433,95.5377,166.6441,167.6182
11984.5,102.7946,4.2064,0.284963292,2.5208,0.2579,97.982,173.1474,174.5419
11985,104.4161,4.245,0.363328938,2.524,0.2689,98.1478,176.675,177.2469
11985.5,105.7145,4.2379,0.580560973,2.517,0.22,94.9047,172.1272,172.2794
11986,103.0174,4.138,0.918253196,2.5076,0.1871,89.7036,162.336,163.1613
11986.5,98.0165,4.0405,1.115182995,2.4964,0.1682,85.607,151.1922,152.1284
